id,text_static,prob_hateful_static,predicted_label_static,confidence_static,dominant_modality_static,alpha_mean_static,text_dynamic,prob_hateful_dynamic,predicted_label_dynamic,confidence_dynamic,dominant_modality_dynamic,alpha_mean_dynamic,label_changed,prob_delta,conf_delta
37289,hitler be like i deserve to be in heaven i knew it,0.042,0,0.958,image,0.5041,hitler be like i deserve to be in heaven i knew it,0.9502,1,0.9502,image,0.8501,True,0.9082,-0.007799999999999918
37405,introducing fidget spinner for women,0.9782,1,0.9782,image,0.5041,introducing fidget spinner for women,0.8579,1,0.8579,image,0.8441,False,-0.12029999999999996,-0.12029999999999996
37620,do i have something in my teeth?,0.004,0,0.996,image,0.5041,do i have something in my teeth?,0.0042,0,0.9958,image,0.927,False,0.00019999999999999966,-0.00019999999999997797
37845,having a disability is only playing life in hard mode,0.003,0,0.997,image,0.5041,having a disability is only playing life in hard mode,0.0107,0,0.9893,image,0.9145,False,0.007699999999999999,-0.00770000000000004
37951,this is a bane on our society report it when you see it,0.0725,0,0.9275,image,0.5041,this is a bane on our society report it when you see it,0.1137,0,0.8863,image,0.8327,False,0.0412,-0.041200000000000014
38045,i am not racist some of my best slaves are black,0.4632,0,0.5368,image,0.5041,i am not racist some of my best slaves are black,0.2477,0,0.7523,image,0.8446,False,-0.2155,0.2154999999999999
38054,it's time we make peace with islam,0.2181,0,0.7819,image,0.5041,it's time we make peace with islam,0.4827,0,0.5173,image,0.884,False,0.26460000000000006,-0.26460000000000006
38159,rare picture of a dishwasher at birth,0.1746,0,0.8254,image,0.5041,rare picture of a dishwasher at birth,0.0233,0,0.9767,image,0.8477,False,-0.1513,0.1513
38401,"the islamic sacred book, believed to be the word of god as dictated to muhammad",0.6364,1,0.6364,image,0.5041,"the islamic sacred book, believed to be the word of god as dictated to muhammad",0.1643,0,0.8357,image,0.8658,True,-0.47209999999999996,0.19930000000000003
38496,romanians when they see a slightly open purse/pocket/window,0.1629,0,0.8371,image,0.5041,romanians when they see a slightly open purse/pocket/window,0.2083,0,0.7917,image,0.9305,False,0.045400000000000024,-0.045399999999999996
38674,blacks are musical they always love a good beat,0.0308,0,0.9692,image,0.5041,blacks are musical they always love a good beat,0.0755,0,0.9245,image,0.8887,False,0.0447,-0.04469999999999996
38701,"knock, knock who's there not this bitch ( obviously )",0.526,1,0.526,image,0.5041,"knock, knock who's there not this bitch ( obviously )",0.5174,1,0.5174,image,0.8553,False,-0.008600000000000052,-0.008600000000000052
38754,'slavery reparations' has there ever been a more blatant attempt to buy the 'black' vote?,0.9928,1,0.9928,image,0.5041,'slavery reparations' has there ever been a more blatant attempt to buy the 'black' vote?,0.9913,1,0.9913,image,0.5733,False,-0.0015000000000000568,-0.0015000000000000568
38764,there's only one race the human race and that thing on the right? that's a monkey in human clothes,0.9774,1,0.9774,image,0.5041,there's only one race the human race and that thing on the right? that's a monkey in human clothes,0.7683,1,0.7683,image,0.7864,False,-0.20910000000000006,-0.20910000000000006
38765,wtf is with this guide dog? i keep ending up at kfc,0.1423,0,0.8577,image,0.5041,wtf is with this guide dog? i keep ending up at kfc,0.6453,1,0.6453,image,0.8401,True,0.503,-0.21240000000000003
39061,"""farming simulator 19 classic equipment dlc""",0.2601,0,0.7399,image,0.5041,"""farming simulator 19 classic equipment dlc""",0.948,1,0.948,text,0.4209,True,0.6879,0.20809999999999995
39182,there use to be a shelter here,0.0023,0,0.9977,image,0.5041,there use to be a shelter here,0.0036,0,0.9964,image,0.9464,False,0.0013,-0.0013000000000000789
39206,great financial news for me this morning. no longer have to send $16 a month to that african kid,0.8739,1,0.8739,image,0.5041,great financial news for me this morning. no longer have to send $16 a month to that african kid,0.2225,0,0.7775,image,0.7345,True,-0.6514,-0.09640000000000004
39241,i don't always masturbate on my own but when i do i like to slap away my hand and play hard to get,0.0009,0,0.9991,image,0.5041,i don't always masturbate on my own but when i do i like to slap away my hand and play hard to get,0.0018,0,0.9982,image,0.9575,False,0.0009,-0.0009000000000000119
39247,you know that we are better than any other race,0.0044,0,0.9956,image,0.5041,you know that we are better than any other race,0.0614,0,0.9386,image,0.9537,False,0.057,-0.05700000000000005
39405,"you call that a killing, ahmed? this is a killing!",0.0876,0,0.9124,image,0.5041,"you call that a killing, ahmed? this is a killing!",0.2235,0,0.7765,image,0.9329,False,0.13590000000000002,-0.13590000000000002
39425,when dad keeps banging the goat instead of you,0.0036,0,0.9964,image,0.5041,when dad keeps banging the goat instead of you,0.009,0,0.991,image,0.9478,False,0.005399999999999999,-0.00539999999999996
39527,true organic love,0.0058,0,0.9942,image,0.5041,true organic love,0.0032,0,0.9968,image,0.9533,False,-0.0025999999999999994,0.0026000000000000467
39564,"him: have you seen my cat lately? her: nope, have you seen your dad lately?",0.9915,1,0.9915,image,0.5041,"him: have you seen my cat lately? her: nope, have you seen your dad lately?",0.9555,1,0.9555,image,0.6403,False,-0.03600000000000003,-0.03600000000000003
39580,please stop calling your ancestors slaves. they were honorable nobles held as prisoners of war and those psychopathic crimnals weren't masters,0.9911,1,0.9911,image,0.5041,please stop calling your ancestors slaves. they were honorable nobles held as prisoners of war and those psychopathic crimnals weren't masters,0.9763,1,0.9763,image,0.719,False,-0.014800000000000035,-0.014800000000000035
39658,"hey trump, since they don't want a wall let's build a 24/7 firing range and mine field",0.0068,0,0.9932,image,0.5041,"hey trump, since they don't want a wall let's build a 24/7 firing range and mine field",0.0104,0,0.9896,image,0.9498,False,0.0036,-0.0035999999999999366
39725,if you hold it up to your ear you can hear police sirens,0.1327,0,0.8673,image,0.5041,if you hold it up to your ear you can hear police sirens,0.0595,0,0.9405,image,0.8785,False,-0.07320000000000002,0.07320000000000004
39726,excuse me.... i think you're doing it wrong,0.0706,0,0.9294,image,0.5041,excuse me.... i think you're doing it wrong,0.2815,0,0.7185,image,0.8637,False,0.21089999999999998,-0.21089999999999998
39867,stop illegal immigrants they're taking the land we stole,0.9412,1,0.9412,image,0.5041,stop illegal immigrants they're taking the land we stole,0.4696,0,0.5304,text,0.4528,True,-0.4716,-0.41080000000000005
40127,the original derp face,0.0157,0,0.9843,image,0.5041,the original derp face,0.0117,0,0.9883,image,0.909,False,-0.003999999999999998,0.0040000000000000036
40218,some habits are hard to stop,0.0031,0,0.9969,image,0.5041,some habits are hard to stop,0.0023,0,0.9977,image,0.9495,False,-0.0007999999999999999,0.0008000000000000229
40256,book of satan written by psychopaths,0.9656,1,0.9656,image,0.5041,book of satan written by psychopaths,0.9586,1,0.9586,image,0.5827,False,-0.007000000000000006,-0.007000000000000006
40268,living proof that you can shoot a liberal in the head and not hit anything vital,0.0051,0,0.9949,image,0.5041,living proof that you can shoot a liberal in the head and not hit anything vital,0.016,0,0.984,image,0.9458,False,0.0109,-0.01090000000000002
40316,when dishwasher stops working take it back,0.5291,1,0.5291,image,0.5041,when dishwasher stops working take it back,0.5399,1,0.5399,image,0.7541,False,0.010800000000000032,0.010800000000000032
40572,one of the first prototypes of the atom bomb,0.0008,0,0.9992,image,0.5041,one of the first prototypes of the atom bomb,0.0018,0,0.9982,image,0.9492,False,0.001,-0.0010000000000000009
40578,this story touched my heart twins separated at birth find each other after 50 yrs,0.1322,0,0.8678,image,0.5041,this story touched my heart twins separated at birth find each other after 50 yrs,0.1261,0,0.8739,image,0.7867,False,-0.006100000000000022,0.006099999999999994
40681,having a child didn't ruin my life it saved my life,0.001,0,0.999,image,0.5041,having a child didn't ruin my life it saved my life,0.0015,0,0.9985,image,0.9488,False,0.0005,-0.0004999999999999449
40723,how to pick up a girl from auschwitz,0.301,0,0.699,image,0.5041,how to pick up a girl from auschwitz,0.4174,0,0.5826,image,0.9099,False,0.1164,-0.11639999999999995
40728,i got 99 problems and chromosomes,0.9767,1,0.9767,image,0.5041,i got 99 problems and chromosomes,0.9864,1,0.9864,text,0.3653,False,0.009700000000000042,0.009700000000000042
40731,illegal immigration the cowboy way we'll know them if they try to come back in!,0.3929,0,0.6071,image,0.5041,illegal immigration the cowboy way we'll know them if they try to come back in!,0.6962,1,0.6962,image,0.9189,True,0.3033,0.08910000000000007
40735,what do i do when my dishwasher stops? i should get back to scrubbing,0.6938,1,0.6938,image,0.5041,what do i do when my dishwasher stops? i should get back to scrubbing,0.0946,0,0.9054,image,0.9515,True,-0.5992,0.2116
40829,i don't let my vitiligo get me down,0.0018,0,0.9982,image,0.5041,i don't let my vitiligo get me down,0.0025,0,0.9975,image,0.9324,False,0.0007000000000000001,-0.0006999999999999229
40856,hey! stop picking on him! f*ggots are people too!,0.0019,0,0.9981,image,0.5041,hey! stop picking on him! f*ggots are people too!,0.0067,0,0.9933,image,0.96,False,0.0048000000000000004,-0.0048000000000000265
40862,so liberating for us to finally be able to be ourselves,0.0097,0,0.9903,image,0.5041,so liberating for us to finally be able to be ourselves,0.0082,0,0.9918,image,0.9259,False,-0.0014999999999999996,0.0015000000000000568
41250,this movie sucks i should have gone to the other one,0.0068,0,0.9932,image,0.5041,this movie sucks i should have gone to the other one,0.01,0,0.99,image,0.9506,False,0.0032000000000000006,-0.0031999999999999806
41370,"hi, i'm rashida tlaib and i'm what's wrong with the country",0.0063,0,0.9937,image,0.5041,"hi, i'm rashida tlaib and i'm what's wrong with the country",0.0083,0,0.9917,image,0.8998,False,0.002,-0.0020000000000000018
41527,we protest for our rights !,0.0087,0,0.9913,image,0.5041,we protest for our rights !,0.0403,0,0.9597,image,0.6406,False,0.0316,-0.03159999999999996
41602,ever wondered why atheists are so stupid? because not believing in something does not require a single brain cell,0.9859,1,0.9859,image,0.5041,ever wondered why atheists are so stupid? because not believing in something does not require a single brain cell,0.9884,1,0.9884,image,0.7589,False,0.0024999999999999467,0.0024999999999999467
41657,"junkies be like... naw bro, i'm clean....i take suboxone",0.0023,0,0.9977,image,0.5041,"junkies be like... naw bro, i'm clean....i take suboxone",0.0052,0,0.9948,image,0.9275,False,0.0029,-0.0029000000000000137
41692,"when you fart next to the jewish kid, and realize you just gassed the jews",0.997,1,0.997,image,0.5041,"when you fart next to the jewish kid, and realize you just gassed the jews",0.9962,1,0.9962,image,0.7679,False,-0.0008000000000000229,-0.0008000000000000229
41896,me convincing homophobes that i'm just like them and not a sexually deviant pervert,0.9855,1,0.9855,image,0.5041,me convincing homophobes that i'm just like them and not a sexually deviant pervert,0.7684,1,0.7684,image,0.6998,False,-0.21710000000000007,-0.21710000000000007
42036,over heard my daughter telling her friend she was curious what it would be like to date a black guy so ... i showed her!,0.9696,1,0.9696,image,0.5041,over heard my daughter telling her friend she was curious what it would be like to date a black guy so ... i showed her!,0.9912,1,0.9912,image,0.8387,False,0.021599999999999953,0.021599999999999953
42083,when you call the avengers and they send the one from wakanda,0.0081,0,0.9919,image,0.5041,when you call the avengers and they send the one from wakanda,0.0284,0,0.9716,image,0.9491,False,0.020300000000000002,-0.020299999999999985
42169,i just found out that my father; a lifelong staunch republican is voting for the democrats......... he would have never done that when he was alive,0.0028,0,0.9972,image,0.5041,i just found out that my father; a lifelong staunch republican is voting for the democrats......... he would have never done that when he was alive,0.0032,0,0.9968,image,0.949,False,0.0004000000000000002,-0.00039999999999995595
42189,who let the monkeys out?! we don't know,0.3837,0,0.6163,image,0.5041,who let the monkeys out?! we don't know,0.0492,0,0.9508,image,0.7021,False,-0.33449999999999996,0.3345
42308,don't be racist black and white children are the same,0.02,0,0.98,image,0.5041,don't be racist black and white children are the same,0.0444,0,0.9556,image,0.8848,False,0.0244,-0.024399999999999977
42351,we are not here to be part of america we are here to take over america,0.6978,1,0.6978,image,0.5041,we are not here to be part of america we are here to take over america,0.3478,0,0.6522,text,0.4188,True,-0.35,-0.045599999999999974
42507,some habits are hard to stop,0.1171,0,0.8829,image,0.5041,some habits are hard to stop,0.1319,0,0.8681,image,0.5735,False,0.014799999999999994,-0.014800000000000035
42589,had to load these by hand today felt like a syrian guy looking for his wife,0.0413,0,0.9587,image,0.5041,had to load these by hand today felt like a syrian guy looking for his wife,0.0299,0,0.9701,image,0.899,False,-0.011400000000000004,0.011399999999999966
42615,islamic prayers answered,0.0135,0,0.9865,image,0.5041,islamic prayers answered,0.0159,0,0.9841,image,0.9231,False,0.002400000000000001,-0.0024000000000000687
42635,interracial couple watching tv   and sleeping,0.0231,0,0.9769,image,0.5041,interracial couple watching tv   and sleeping,0.1009,0,0.8991,image,0.7715,False,0.07780000000000001,-0.07779999999999998
42681,"when you smoke, that's the amount of ash that fills your lungs stop smoking, stop cancer",0.0015,0,0.9985,image,0.5041,"when you smoke, that's the amount of ash that fills your lungs stop smoking, stop cancer",0.0029,0,0.9971,image,0.8998,False,0.0013999999999999998,-0.0014000000000000679
